Parcel,r,p_uncorrected,p_perm_corrected
388,0.177120655012351,0.280727303694365,0.986901309869013
389,-0.453734596650931,0.00371773620496507,0.200579942005799
390,-0.312107769095407,0.0530732843129273,0.78952104789521
391,0.328294611808843,0.0413069865942411,0.760523947605239
392,0.127014597045712,0.440987265493197,0.986501349865013
393,0.18836838184435,0.250802109242525,0.988101189881012
394,0.171796111276743,0.29567177268355,0.986701329867013
395,0.368261030783506,0.0210719223563917,0.578542145785422
396,0.134074413326131,0.415796035833703,0.986501349865013
397,0.173458379304439,0.290952458775818,0.986701329867013
398,0.183183431242778,0.26432033337893,0.987101289871013
399,-0.115794276448437,0.482695180003503,0.986501349865013
400,0.143178094053817,0.384547520828205,0.986501349865013
401,-0.0389247318150176,0.814003022370012,0.986501349865013
402,0.343510137722056,0.0322696983824055,0.693530646935306
403,0.306020623141254,0.0581380725767964,0.844315568443156
404,0.236597179498814,0.147014667439617,0.992900709929007
405,-0.0181201499644471,0.912815879636187,0.986501349865013
406,0.200451195431121,0.221120650930262,0.990900909909009
407,0.299443872593633,0.0640352811617186,0.866713328667133
408,0.00872468845025647,0.957959877376784,0.986501349865013
409,0.0385518168336149,0.815754089675589,0.986501349865013
410,0.114161467846655,0.488931060652646,0.986501349865013
411,-0.029111316633182,0.86035498387581,0.986501349865013
412,-0.135772329846095,0.409861427744278,0.986501349865013
413,-0.222963781423284,0.172456727979559,0.973502649735027
414,0.0199572864534024,0.904015714528059,0.986501349865013
415,0.0963487141644231,0.559569426779903,0.986501349865013
416,-0.0758495984833816,0.646283517535619,0.986501349865013
417,0.0236402650501742,0.886408719419005,0.986501349865013
418,-0.15760843470622,0.337937812045831,0.986501349865013
419,-0.141199094814734,0.391220508135228,0.986501349865013
420,0.0876125327233274,0.595862130807467,0.986501349865013
421,-0.118388765387565,0.472872407295997,0.986501349865013
422,-0.397476750970544,0.0122219321060002,0.413558644135586
423,-0.27952411143975,0.0848210376177075,0.882911708829117
424,-0.409927961970311,0.00954971606410548,0.364363563643636
425,-0.0296155155800653,0.85796082548088,0.986501349865013
426,-0.0244535650588718,0.882527563118527,0.986501349865013
427,0.130010126015643,0.430197550715614,0.986501349865013
428,-0.0463608041768362,0.77928262010006,0.986501349865013
429,0.298724999614157,0.064707582199956,0.86951304869513
430,-0.337154764803777,0.0358239891131512,0.684931506849315
431,0.123497763976164,0.453842201216502,0.986501349865013
432,-0.00806826341176031,0.961120378059278,0.986501349865013
433,0.184455479396741,0.260960130328182,0.987101289871013
434,-0.117452876434548,0.476403479958967,0.986501349865013
435,0.079377741976022,0.630982303973496,0.986501349865013
436,-0.093881493460301,0.569714181052163,0.986501349865013
437,-0.175206105283523,0.286043202474847,0.985501449855015
438,-0.312405450600418,0.0528349701970678,0.788321167883212
